delta_over_gamma_e,Re_chi_full,Im_chi_full,Re_chi_cut,Im_chi_cut,Re_R_S,Im_R_S
0.7180000000000002,0.7288112494874669,0.44192417199989276,0.6598377854788178,0.4737635299737913,0.06897346400864912,-0.03183935797389853
0.7190000000000001,0.7280733060856285,0.44231535280205725,0.6592127286067341,0.47397395186824187,0.0688605774788944,-0.03165859906618462
0.72,0.7273356996671195,0.44270473974783325,0.6585879873551107,0.4741833508956797,0.06874771231200882,-0.03147861114784645
0.7210000000000001,0.7265984332463179,0.44309233795466707,0.6579635632937919,0.474391729134824,0.06863486995252599,-0.031299391180156955
0.722,0.7258615098165203,0.44347815252883027,0.6573394579841765,0.4745990886645754,0.06852205183234383,-0.031120936135745125
0.7230000000000001,0.7251249323500497,0.44386218856543225,0.6567156729792366,0.47480543156398813,0.0684092593708131,-0.030943242998555887
0.724,0.7243887037983641,0.4442444511484341,0.6560922098235374,0.4750107599122411,0.06829649397482662,-0.030766308763807038
0.7250000000000001,0.723652827092161,0.444624945350663,0.6554690700532567,0.47521507578861116,0.06818375703890434,-0.03059013043794817
0.726,0.7229173051414858,0.44500367623382464,0.654846255196205,0.4754183812724448,0.06807104994528079,-0.03041470503862015
0.7270000000000001,0.7221821408358357,0.4453806488485182,0.6542237667718439,0.4756206784431306,0.06795837406399174,-0.030240029594612416
0.728,0.721447337044266,0.4457558682342481,0.6536016062913076,0.47582196938007193,0.06784573075295841,-0.03006610114582381
0.7290000000000001,0.7207128966154929,0.4461293394194392,0.6529797752574209,0.4760222561626599,0.06773312135807197,-0.0298929167432207
0.73,0.7199788223780001,0.44650106742145007,0.6523582751647204,0.47622154087024593,0.0676205472132797,-0.02972047344879586
0.7310000000000001,0.7192451171401394,0.4468710572465854,0.6517371074994737,0.4764198255821153,0.06750800964066572,-0.02954876833552994
0.732,0.7185117836902349,0.4472393138901105,0.6511162737396994,0.47661711237745996,0.06739550995053556,-0.02937779848734945
0.7330000000000001,0.7177788247966851,0.44760584233626455,0.6504957753551869,0.47681340333535205,0.06728304944149821,-0.0292075609990875
0.734,0.7170462432080655,0.44797064755827354,0.6498756138075172,0.47700870053471767,0.0671706294005483,-0.02903805297644413
0.7350000000000001,0.7163140416532279,0.448333734518365,0.6492557905500819,0.47720300605431026,0.067058251103146,-0.028869271535945262
0.736,0.7155822228414028,0.4486951081677791,0.6486363070281042,0.47739632197268467,0.06694591581329867,-0.02870121380490559
0.7370000000000001,0.7148507894622985,0.44905477344678485,0.6480171646786579,0.47758865036817094,0.06683362478364063,-0.028533876921386092
0.738,0.7141197441862023,0.4494127352846906,0.6473983649306896,0.4777799933188489,0.06672137925551269,-0.028367258034158294
0.7390000000000001,0.7133890896640767,0.44976899859985975,0.6467799092050363,0.4779703529025219,0.0666091804590404,-0.02820135430266213
0.74,0.7126588285276622,0.450123568299723,0.6461617989144481,0.47815973119669164,0.06649702961321402,-0.02803616289696864
0.7410000000000001,0.7119289633895712,0.4504764492807918,0.6455440354636071,0.4783481302785329,0.06638492792596418,-0.02787168099774112
0.742,0.7111994968433893,0.45082764642867146,0.644926620249148,0.4785355522248678,0.0662728765942413,-0.027707905796196364
0.7430000000000001,0.7104704314637686,0.4511771646180749,0.6443095546596788,0.47872199911214136,0.06616087680408989,-0.027544834494066472
0.744,0.7097417698065288,0.4515250087128353,0.6436928400758013,0.47890747301639613,0.06604892973072751,-0.02738246430356084
0.7450000000000001,0.7090135144087488,0.4518711835659205,0.6430764778701307,0.47909197601324743,0.06593703653861815,-0.027220792447326947
0.746,0.7082856677888663,0.45221569401944484,0.6424604694073174,0.47927551017785874,0.06582519838154888,-0.027059816158413907
0.7470000000000001,0.7075582324467694,0.4525585449046835,0.6418448160440664,0.47945807758491765,0.065713416402703,-0.02689953268023415
0.748,0.7068312108638948,0.4528997410420853,0.641229519129159,0.479639680308611,0.06560169173473573,-0.02673993926652568
0.7490000000000001,0.7061046055033185,0.45323928724128604,0.640614580003472,0.47982032042260064,0.0654900254998465,-0.026581033181314606
0.75,0.7053784188098526,0.4535771883011213,0.64,0.48,0.06537841880985262,-0.026422811698878668
0.7510000000000001,0.7046526532101364,0.45391344900964103,0.6393857804438743,0.48017872111334964,0.06526687276626209,-0.026265272103708603
0.752,0.7039273111127303,0.454248074144121,0.6387719226523855,0.4803564858345939,0.06515538846034485,-0.0261084116904729
0.7530000000000001,0.7032023949082077,0.45458106847107727,0.6381584279350022,0.48053329623505675,0.06504396697320547,-0.025952227763979485
0.754,0.702477906969247,0.45491243674627846,0.637545297593394,0.48070915438541906,0.06493260937585299,-0.0257967176391406
0.7550000000000001,0.7017538496507222,0.4552421837147603,0.6369325329214502,0.48088406235569503,0.06482131672927194,-0.025641878640934757
0.756,0.7010302252897956,0.45557031411083737,0.6363201352053023,0.48105802221520855,0.06471009008449335,-0.025487708104371176
0.7570000000000001,0.7003070362060063,0.4558968326581172,0.6357081057233436,0.48123103603257117,0.06459893048266274,-0.025334203374453967
0.758,0.6995842847013622,0.4562217440695136,0.635096445746251,0.48140310587565827,0.06448783895511123,-0.025181361806144664
0.7590000000000001,0.6988619730604272,0.4565450530472589,0.6344851565370053,0.4815742338115871,0.06437681652342186,-0.025029180764328196
0.76,0.6981401035504129,0.4568667642829181,0.6338742393509128,0.48174442190669375,0.06426586419950009,-0.02487765762377564
0.7610000000000001,0.6974186784212648,0.45718688245740213,0.6332636954356252,0.4819136722265109,0.0641549829856396,-0.024726789769108748
0.762,0.6966976999057531,0.4575054122409797,0.632653526031162,0.48208198683574544,0.06404417387459116,-0.024576574594765754
0.7630000000000001,0.6959771702195582,0.45782235829329243,0.6320437323699301,0.4822493677982567,0.06393343784962813,-0.024427009504964292
0.764,0.6952570915613601,0.4581377252633671,0.631434315676746,0.48241581717703397,0.06382277588461405,-0.024278091913666866
0.7650000000000001,0.6945374661129228,0.45845151778962784,0.6308252771688561,0.48258133703417494,0.06371218894406672,-0.0241298192445471
0.766,0.6938182960391845,0.45876374049991164,0.6302166180559582,0.482745929430864,0.06360167798322636,-0.02398218893095233
0.7670000000000001,0.6930995834883399,0.45907439801148,0.6296083395402222,0.48290959642735054,0.06349124394811767,-0.023835198415870562
0.768,0.6923813305919285,0.45938349493103203,0.6290004428163117,0.48307234008292743,0.06338088777561679,-0.0236888451518954
0.7690000000000001,0.6916635394649187,0.459691035854719,0.6283929290714049,0.48323416245591044,0.06327061039351378,-0.023543126601191455
0.77,0.6909462122057928,0.45999702536815523,0.6277857994852156,0.48339506560361606,0.06316041272057715,-0.023398040235460826
0.7710000000000001,0.6902293508966317,0.46030146804643457,0.6271790552300147,0.4835550515823414,0.06305029566661702,-0.02325358353590684
0.772,0.6895129576031992,0.4606043684541409,0.6265726974706514,0.48371412244734285,0.06294026013254783,-0.023109753993201976
0.7730000000000001,0.6887970343750246,0.4609057311453623,0.6259667273645736,0.4838722802528155,0.062830307010451,-0.02296654910745316
0.774,0.6880815832454865,0.4612055606637049,0.6253611460618507,0.4840295270518724,0.06272043718363585,-0.022823966388167527
0.7750000000000001,0.6873666062318965,0.4615038615423055,0.6247559547051932,0.4841858648965248,0.06261065152670331,-0.022682003354219327
0.776,0.6866521053355796,0.4618006383038446,0.6241511544299753,0.48434129583766083,0.06250095090560437,-0.022540657533816233
0.7770000000000001,0.6859380825419588,0.46209589546056046,0.6235467463642548,0.48449582192502605,0.06239133617770398,-0.02239992646446559
0.778,0.6852245398206338,0.4623896375142618,0.6229427316287959,0.4846494452072032,0.06228180819183793,-0.02225980769294139
0.7790000000000001,0.6845114791254644,0.46268186895634156,0.6223391113370893,0.4848021677315926,0.062172367788375094,-0.022120298775251068
0.78,0.6837989023946512,0.46297259426778953,0.6217358865953743,0.48495399154439195,0.06206301579927698,-0.02198139727660242
0.7810000000000001,0.6830868115508144,0.4632618179192064,0.6211330585026593,0.48510491869057704,0.06195375304815509,-0.021843100771370638
0.782,0.6823752085010759,0.4635495443708165,0.6205306281507442,0.485254951213882,0.06184458035033169,-0.02170540684306549
0.7830000000000001,0.6816640951371379,0.4638357780724819,0.6199285966242407,0.48540409115678057,0.06173549851289717,-0.021568313084298685
0.784,0.6809534733353618,0.4641205234637146,0.6193269650005945,0.4855523405604661,0.06162650833476735,-0.021431817096751515
0.7850000000000001,0.6802433449568482,0.4644037849736913,0.6187257343501059,0.4856997014648332,0.06151761060674232,-0.02129591649114193
0.786,0.6795337118475151,0.4646855670212652,0.6181249057359519,0.48584617590845824,0.061408806111563186,-0.021160608887193066
0.7870000000000001,0.678824575838175,0.46496587401498113,0.6175244802142068,0.48599176592858084,0.06130009562396821,-0.021025891913599715
0.788,0.6781159387446148,0.4652447103530871,0.6169244588338646,0.4861364735610853,0.061191479910750246,-0.020891763207998182
0.7890000000000001,0.6774078023676714,0.46552208042354987,0.6163248426368594,0.4862803008404821,0.061082959730812014,-0.02075822041693226
0.79,0.6767001684933087,0.46579798860406535,0.6157256326580876,0.4864232497998892,0.060974535835221166,-0.020625261195823863
0.7910000000000001,0.6759930388926964,0.466072439262076,0.6151268299254281,0.48656532247101375,0.06086620896726824,-0.020492883208937773
0.792,0.675286415322284,0.46634543675477996,0.6145284354597655,0.48670652088413435,0.06075797986251841,-0.02036108412935439
0.7930000000000001,0.6745802995238778,0.46661698542914837,0.61393045027501,0.48684684706808307,0.06064984924886774,-0.0202298616389347
0.794,0.6738746932247167,0.4668870896219362,0.6133328753781198,0.4869863030502271,0.06054181784659696,-0.020099213428290907
0.7950000000000002,0.673169598137547,0.4671557536596968,0.6127357117691211,0.4871248908564514,0.06043388636842584,-0.019969137196754583
0.796,0.6724650159606973,0.4674229818587954,0.6121389604411318,0.48726261251114095,0.06032605551956549,-0.019839630652345563
0.7970000000000002,0.6717609483781533,0.46768877852542257,0.6115426223803807,0.4873994700371635,0.06021832599777255,-0.01971069151174093
0.798,0.6710573970596322,0.4679531479556074,0.6109466985662302,0.4875354654558517,0.060110698493402004,-0.019582317500244306
0.7990000000000002,0.6703543636606559,0.4682160944352314,0.6103511899711974,0.4876706007869868,0.06000317368945851,-0.01945450635175544
0.8,0.669651849822625,0.46847762224004214,0.6097560975609756,0.4878048780487805,0.05989575226164945,-0.01932725580873834
0.8009999999999999,0.6689498571728921,0.4687377356356664,0.6091614222944552,0.4879382992578586,0.05978843487843688,-0.01920056362219219
0.8020000000000003,0.6682483873248335,0.46899643887762443,0.608567165123746,0.48807086642924447,0.059681222201087514,-0.019074427551620032
0.8030000000000002,0.6675474418779238,0.4692537362113427,0.6079733269941979,0.48820258157634105,0.05957411488372588,-0.018948845364998357
0.804,0.666847022417806,0.4695096318721682,0.6073799088444233,0.48833344671091633,0.059467113573382746,-0.01882381483874812
0.8049999999999999,0.6661471305163642,0.4697641300853816,0.6067869116063167,0.4884634638430849,0.0593602189100475,-0.01869933375770333
0.8060000000000003,0.6654477677317943,0.47001723506621157,0.6061943362050778,0.48859263498129285,0.05925343152671647,-0.01857539991508128
0.8070000000000002,0.6647489356086769,0.4702689510198476,0.6056021835592329,0.48872096213230104,0.059146752049443974,-0.018452011112453426
0.808,0.6640506356780465,0.4705192821414545,0.6050104545806552,0.4888484473011694,0.05904018109739129,-0.01832916515971489
0.8089999999999999,0.663352869457462,0.4707682326161851,0.6044191501745865,0.48897509249124044,0.058933719282875496,-0.018206859875055326
0.8100000000000003,0.6626556384510777,0.47101580661919534,0.6038282712396593,0.48910089970412424,0.05882736721141835,-0.018085093084928894
0.8110000000000002,0.6619589441497127,0.47126200831565646,0.6032378186679181,0.48922587093968173,0.058721125481794534,-0.017963862624025273
0.812,0.6612627880309206,0.4715068418607704,0.6026477933448399,0.48935000819601,0.05861499468608078,-0.01784316633523958
0.813,0.6605671715590579,0.4717503113997821,0.6020581961493562,0.4894733134694265,0.05850897540970168,-0.017723002069644445
0.8140000000000003,0.6598720961853535,0.47199242106799383,0.6014690279538744,0.4895957887544539,0.058403068231479116,-0.017603367686460092
0.8150000000000002,0.6591775633479778,0.47223317499077955,0.6008802896242995,0.4897174360438042,0.05829727372367832,-0.01748426105302464
0.8160000000000001,0.6584835744721097,0.4724725772835977,0.6002919820200545,0.4898382573283645,0.058191592452055185,-0.017365680044766796
0.817,0.6577901309700053,0.47271063205200614,0.5997041059941026,0.4899582545971818,0.05808602497590265,-0.017247622545175645
0.8180000000000003,0.6570972342410641,0.4729473433916747,0.5991166623929677,0.49007742983744773,0.05798057184809646,-0.01713008644577302
0.8190000000000002,0.6564048856719001,0.4731827153884007,0.5985296520567573,0.49019578503448435,0.057875233615142796,-0.01701306964608368
0.8200000000000001,0.6557130866364034,0.47341675211812095,0.5979430758191819,0.49031332217172924,0.05777001081722144,-0.016896570053608284
0.821,0.6550218384958109,0.47364945764692734,0.5973569345075778,0.4904300432307213,0.057664903988233096,-0.016780585583793972
0.8220000000000003,0.6543311425987701,0.47388083603108017,0.596771228942927,0.49054595019108616,0.05755991365584312,-0.01666511416000599
0.8230000000000002,0.6536410002814085,0.474110891317021,0.5961859599398805,0.49066104503052177,0.05745504034152793,-0.01655015371350077
0.8240000000000001,0.652951412867395,0.474339627541389,0.5956011283067775,0.49077532972478466,0.057350284560617526,-0.016435702183395684
0.825,0.6522623816680087,0.47456704873103245,0.5950167348456675,0.49088880624767567,0.05724564682234112,-0.01632175751664322
0.8260000000000003,0.6515739079822016,0.4747931589030245,0.594432780352332,0.49100147657102644,0.05714112762986956,-0.01620831766800196
0.8270000000000002,0.6508859930966667,0.4750179620646757,0.5938492656163055,0.4911133426646847,0.05703672748036126,-0.01609538060000898
0.8280000000000001,0.6501986382858987,0.47524146221354957,0.5932661914208963,0.4912244064965022,0.05693244686500243,-0.015982944282952605
0.829,0.6495118448122609,0.47546366333747603,0.5926835585432076,0.4913346700323191,0.05682828626905323,-0.015871006694843093
0.8300000000000003,0.6488256139260472,0.4756845694145649,0.5921013677541593,0.49144413523595243,0.05672424617188787,-0.015759565821387544
0.8310000000000002,0.6481399468655488,0.4759041844132203,0.5915196198185099,0.4915528040691818,0.0566203270470389,-0.015648619655961482
0.8320000000000001,0.6474548448571141,0.4761225122921555,0.5909383154948753,0.4916606784917363,0.05651652936223883,-0.01553816619958076
0.833,0.6467703091152133,0.4763395570004061,0.5903574555357524,0.4917677604612817,0.05641285357946091,-0.01542820346087559
0.8340000000000003,0.6460863408425017,0.47655532247734483,0.5897770406875383,0.49187405193340716,0.05630930015496338,-0.01531872945606233
0.8350000000000002,0.6454029412298814,0.47676981265269475,0.5891970716905536,0.4919795548616123,0.056205869539327824,-0.015209742208917576
0.8360000000000001,0.644720111456564,0.4769830314465451,0.5886175492790613,0.4920842711972953,0.05610256217750276,-0.015101239750750228
0.837,0.6440378526901319,0.47719498276936373,0.5880384741812887,0.49218820288973864,0.05599937850884318,-0.014993220120374906
0.8380000000000003,0.6433561660866003,0.4774056705220121,0.5874598471194492,0.4922913518860986,0.05589631896715108,-0.014885681364086523
0.8390000000000002,0.6426750527904792,0.47761509859575996,0.5868816688097628,0.4923937201313911,0.05579338398071643,-0.014778621535631142
0.8400000000000001,0.6419945139348331,0.47782327087229864,0.5863039399624765,0.49249530956848037,0.05569057397235655,-0.014672038696181722
0.841,0.641314550641343,0.47803019122375634,0.5857266612818862,0.4925961221380663,0.0555878893594568,-0.014565930914309966
0.8420000000000003,0.6406351640203656,0.47823586351271136,0.5851498334663573,0.49269615977867304,0.05548533055400828,-0.01446029626596168
0.8430000000000002,0.6399563551709965,0.47844029159220747,0.584573457208346,0.49279542442663576,0.0553828979626505,-0.014355132834428297
0.8440000000000001,0.6392781251811259,0.4786434793057675,0.5839975331944197,0.4928939180160903,0.05528059198670621,-0.014250438710322777
0.845,0.6386004751275016,0.47884543048740735,0.5834220621052786,0.4929916424789604,0.05517841302222304,-0.014146211991553026
0.8460000000000003,0.6379234060757867,0.47904614896165204,0.5828470446157754,0.4930885997449462,0.05507636146001127,-0.014042450783294136
0.8470000000000002,0.6372469190806204,0.4792456385435479,0.5822724813949384,0.4931847917415129,0.054974437685682,-0.013939153197965015
0.8480000000000001,0.6365710151856746,0.4794439030386787,0.58169837310599,0.4932802203938796,0.054872642079684564,-0.013836317355200911
0.849,0.635895695423715,0.4796409462431789,0.581124720406369,0.49337488762500725,0.05477097501734607,-0.013733941381828374
0.8499999999999999,0.6352209608166572,0.4798367719437488,0.5805515239477504,0.4934687953555878,0.054669436868906796,-0.013632023411839
0.8510000000000002,0.6345468123756258,0.4800313839176691,0.5799787843760674,0.4935619455040335,0.0545680279995584,-0.013530561586364398
0.8520000000000001,0.6338732511010136,0.48022478593281415,0.5794065023315317,0.493654339986465,0.054466748769481876,-0.013429554053650872
0.853,0.6332002779825362,0.48041698174766817,0.5788346784486537,0.49374598071670156,0.054365599533882536,-0.01332899896903339
0.8539999999999999,0.632527893999292,0.4806079751113386,0.5782633133562635,0.4938368696062489,0.054264580643028526,-0.01322889449491027
0.8550000000000002,0.6318561001198171,0.4807977697635708,0.577692407677532,0.49392700856429,0.05416369244228503,-0.0131292388007192
0.8560000000000001,0.6311848973021441,0.48098636943476286,0.5771219620299919,0.4940163994976731,0.054062935272152224,-0.013030030062910258
0.857,0.6305142864938571,0.48117377784597964,0.5765519770255568,0.4941050443109022,0.053962309468300274,-0.012931266464922542
0.8579999999999999,0.6298442686321486,0.4813599987089685,0.5759824532705436,0.49419294490612636,0.05386181536160495,-0.012832946197157857
0.8590000000000002,0.629174844643875,0.4815450357261722,0.5754133913656918,0.49428010318312937,0.05376145327818316,-0.012735067456957183
0.8600000000000001,0.6285060154456137,0.48172889259074503,0.5748447919061852,0.49436652103931933,0.05366122353942848,-0.0126376284485743
0.861,0.6278377819437166,0.4819115729865664,0.5742766554816716,0.49445220036971926,0.05356112646204503,-0.01254062738315287
0.8619999999999999,0.6271701450343667,0.48209308058825623,0.5737089826762837,0.49453714306695645,0.05346116235808307,-0.012444062478700224
0.8630000000000002,0.6265031056036329,0.4822734190611892,0.5731417740686588,0.4946213510212527,0.05336133153497402,-0.012347931960063507
0.8640000000000001,0.625836664527525,0.48245259206150953,0.5725750302319615,0.49470482612041483,0.05326163429556341,-0.012252234058905298
0.865,0.6251708226720469,0.48263060323614515,0.5720087517339015,0.49478757024982484,0.0531620709381454,-0.012156967013679687
0.8659999999999999,0.624505580893253,0.48280745622282345,0.5714429391367555,0.4948695852924302,0.05306264175649755,-0.012062129069606742
0.8670000000000002,0.6238409400372991,0.48298315465008534,0.570877592997387,0.4949508731287347,0.05296334703991201,-0.011967718478649358
0.8680000000000001,0.6231769009404997,0.4831577021372999,0.5703127138672676,0.4950314356367883,0.05286418707323215,-0.011873733499488393
0.869,0.6225134644293799,0.48333110229467974,0.5697483022924963,0.49511127469217925,0.05276516213688365,-0.011780172397499511
0.8699999999999999,0.6218506313207272,0.48350335872329486,0.5691843588138198,0.49519039216802313,0.05266627250690736,-0.011687033444728268
0.8710000000000002,0.6211884024216465,0.48367447501508826,0.5686208839666537,0.4952687899349555,0.052567518454992856,-0.011594314919867232
0.8720000000000001,0.6205267785296134,0.4838444547528903,0.5680578782811022,0.4953464698611212,0.05246890024851114,-0.0115020151082309
0.873,0.6198657604325245,0.48401330151043415,0.5674953422819783,0.495423433812167,0.052370418150546216,-0.011410132301732878
0.8739999999999999,0.6192053489087508,0.48418101885236897,0.5669332764888235,0.4954996836512317,0.05227207241992726,-0.011318664798862732
0.8750000000000002,0.6185455447271905,0.4843476103342774,0.5663716814159291,0.4955752212389381,0.05217386331126139,-0.011227610904660679
0.8760000000000001,0.6178863486473202,0.4845130795026876,0.5658105575723559,0.49565004843338384,0.052075791074964295,-0.011136968930696212
0.877,0.6172277614192462,0.48467742989509066,0.5652499054619533,0.49572416709013306,0.05197785595729287,-0.0110467371950424
0.8779999999999999,0.6165697837837556,0.4848406650399532,0.564689725583381,0.4957975790622085,0.05188005820037456,-0.010956914022255293
0.8790000000000002,0.6159124164723687,0.4850027884567343,0.5641300184301276,0.4958702862000822,0.05178239804224116,-0.010867497743347942
0.8800000000000001,0.6152556602073896,0.48516380365589906,0.563570784490532,0.4959422903516682,0.05168487571685765,-0.01077848669576914
0.881,0.6145995157019557,0.48532371413893405,0.5630120242478018,0.49601359336231343,0.051587491454153866,-0.010689879223379384
0.8819999999999999,0.6139439836600888,0.4854825233983623,0.5624537381800347,0.49608419707479057,0.0514902454800541,-0.01060167367642828
0.8830000000000002,0.6132890647767457,0.4856402349177584,0.5618959267602373,0.4961541033292896,0.051393138016508466,-0.010513868411531235
0.8840000000000001,0.6126347597378683,0.48579685217176266,0.5613385904563457,0.4962233139634097,0.051296169281522586,-0.010426461791647024
0.885,0.6119810692204322,0.4859523786260974,0.5607817297312453,0.4962918308121521,0.05119933948918687,-0.010339452186054698
0.8859999999999999,0.6113279938924976,0.4861068177375812,0.5602253450427901,0.49635965570791196,0.0511026488497075,-0.010252837970330775
0.8870000000000002,0.610675534413257,0.48626017295414337,0.5596694368438224,0.4964267904804706,0.05100609756943453,-0.010166617526327248
0.8880000000000001,0.6100236914330868,0.4864124477148403,0.5591140055821942,0.4964932369569885,0.050909685850892616,-0.01008078924214817
0.889,0.6093724655935934,0.48656364544986963,0.5585590517007843,0.4965589969619973,0.05081341389280902,-0.00999535151212766
0.8899999999999999,0.6087218575276634,0.4867137695805856,0.5580045756375203,0.496624072317393,0.05071728189014313,-0.009910302736807375
0.8910000000000002,0.6080718678595113,0.48686282351951393,0.5574505778253963,0.49668846484242823,0.050621290034114974,-0.009825641322914302
0.8920000000000001,0.6074224972047289,0.487010810670367,0.5568970586924947,0.4967521763537054,0.05052543851223412,-0.009741365683338388
0.893,0.6067737461703322,0.48715773442805915,0.5563440186620038,0.49681520866516937,0.050429727508328415,-0.00965747423711022
0.8939999999999999,0.6061256153548087,0.4873035981787218,0.555791458152238,0.4968775635881007,0.05033415720257073,-0.009573965409378882
0.8950000000000002,0.6054781053481656,0.487448405299718,0.5552393775766575,0.49693924293110864,0.05023872777150806,-0.009490837631390636
0.8960000000000001,0.6048312167319785,0.4875921591596582,0.5546877773438886,0.4970002485001243,0.05014343938808985,-0.009408089340466108
0.897,0.604184950079436,0.48773486311841546,0.5541366578577409,0.4970605820983936,0.050048292221695045,-0.009325718979978137
0.8979999999999999,0.6035393059553879,0.4878765205271399,0.5535860195172289,0.49712024552647144,0.049953286438158995,-0.009243724999331515
0.8990000000000002,0.6028942849163916,0.48801713472827485,0.5530358627165894,0.497179240582214,0.04985842219980219,-0.009162105853939173
0.9000000000000001,0.6022498875107596,0.488156709055571,0.5524861878453038,0.4972375690607735,0.049763699665455796,-0.009080860005202473
0.901,0.6016061142786039,0.48829524683410264,0.5519369952881139,0.49729523275459064,0.04966911899048998,-0.008999985920488007
0.9019999999999999,0.600962965751883,0.48843275138028186,0.5513882854250433,0.49735223345338897,0.04957468032683976,-0.00891948207310711
0.9030000000000002,0.6003204424544483,0.48856922600187475,0.5508400586314157,0.4974085729441685,0.04948038382303255,-0.008839346942293769
0.9040000000000001,0.5996785449020889,0.4887046739980157,0.5502923152778756,0.4974642530111996,0.04938622962421335,-0.008759579013183916
0.905,0.5990372736025772,0.48883909865922354,0.5497450557304051,0.49751927543601665,0.049292217872172084,-0.008680176776793114
0.9059999999999999,0.5983966290557142,0.4889725032674163,0.5491982803503446,0.4975736419974121,0.049198348705369654,-0.008601138729995794
0.9070000000000003,0.5977566117533746,0.4891048910959264,0.5486519894944116,0.49762735447143147,0.04910462225896295,-0.008522463375505052
0.9080000000000001,0.5971172221795514,0.4892362654095163,0.5481061835147198,0.4976804146313657,0.049011038664831585,-0.008444149221849384
0.909,0.5964784608104007,0.48936662946439297,0.5475608627587978,0.49773282424774723,0.048917598051602895,-0.008366194783354264
0.9099999999999999,0.5958403281142859,0.48949598650822435,0.5470160275696079,0.4977845850883431,0.04882430054467801,-0.008288598580118767
0.9110000000000003,0.5952028245518214,0.4896243397801542,0.5464716782855652,0.49783569891815005,0.04873114626625619,-0.008211359137995866
0.9120000000000001,0.5945659505759181,0.48975169251081685,0.5459278152405576,0.4978861674993886,0.048638135335360544,-0.008134474988571727
0.913,0.593929706631826,0.48987804792235345,0.5453844387639625,0.49793599259149773,0.048545267867863506,-0.008057944669144279
0.9139999999999999,0.5932940931571777,0.49000340922842645,0.5448415491806673,0.49798517595112984,0.04845254397651044,-0.007981766722703398
0.9150000000000003,0.5926591105820319,0.49012777963423537,0.5442991468110873,0.49803371933214496,0.04835996377094465,-0.007905939697909592
0.9160000000000001,0.5920247593289177,0.49025116233653243,0.5437572319711852,0.4980816244856057,0.04826752735773254,-0.007830462149073292
0.917,0.5913910398128756,0.4903735605236371,0.5432158049724888,0.4981288931597722,0.04817523484038677,-0.007755332636135093
0.9179999999999999,0.5907579524415021,0.49049497737545256,0.5426748661221105,0.4981755271000974,0.04808308631939162,-0.007680549724644825
0.9190000000000003,0.5901254976149912,0.49061541606348036,0.5421344157227653,0.4982215280492215,0.047991081892225895,-0.007606111985741126
0.9200000000000002,0.5894936757261777,0.4907348797508356,0.5415944540727902,0.49826689774696703,0.04789922165338756,-0.007532017996131457
0.921,0.588862487160578,0.4908533715922626,0.5410549814661616,0.49831163793033484,0.047807505694416386,-0.007458266338072228
0.9219999999999999,0.588231932296434,0.49097089473415134,0.5405159981925145,0.4983557503334983,0.0477159341039195,-0.0073848555993469844
0.9230000000000003,0.5876020115047527,0.49108745231455064,0.5399775045371608,0.4983992366877995,0.047624506967591906,-0.007311784373248864
0.9240000000000002,0.5869727251493504,0.4912030474631856,0.5394395007811084,0.4984420987217442,0.04753322436824203,-0.007239051258558615
0.925,0.586344073586892,0.49131768330147224,0.5389019872010777,0.4984843381609969,0.047442086385814264,-0.007166654859524668
0.9259999999999999,0.5857160571669329,0.4914313629425325,0.5383649640695223,0.4985259567283776,0.04735109309741059,-0.007094593785845094
0.9270000000000003,0.5850886762319607,0.49154408949121087,0.5378284316546452,0.49856695614385627,0.04726024457731548,-0.007022866652645399
0.9280000000000002,0.584461931117435,0.49165586604408845,0.5372923902204187,0.49860733812454866,0.047169540897016304,-0.006951472080460208
0.929,0.5838358221518294,0.49176669568949927,0.5367568400266017,0.49864710438471305,0.04707898212522765,-0.00688040869521378
0.9299999999999999,0.5832103496566702,0.4918765815075456,0.5362217813287575,0.49868625663574445,0.04698856832791265,-0.0068096751281988555
0.9310000000000003,0.5825855139465786,0.4919855265701136,0.5356872143782733,0.4987247965861726,0.04689829956830538,-0.006739270016059007
0.9320000000000002,0.5819613153293101,0.4920935339408879,0.5351531394223771,0.49876272594165555,0.04680817590693298,-0.006669192000767654
0.933,0.5813377541057932,0.4922006066753683,0.534619556704156,0.49880004640497755,0.046718197401637296,-0.006599439729609247
0.9339999999999999,0.5807148305701713,0.4923067478208848,0.5340864664625744,0.49883675967604446,0.046628364107596854,-0.0065300118551596675
0.9350000000000003,0.5800925450098405,0.49241196041661217,0.533553868932492,0.4988728674518802,0.04653867607734852,-0.0064609070352680265
0.9360000000000002,0.5794708977054909,0.4925162474935871,0.5330217643446816,0.4989083714266221,0.04644913336080925,-0.00639212393303501
0.937,0.5788498889311431,0.49261961207472227,0.532490152925847,0.49894327329151866,0.04635973600529608,-0.006323661216796395
0.938,0.5782295189541896,0.49272205717482265,0.5319590348986406,0.4989775747349249,0.04627048405554901,-0.006255517560102231
0.9390000000000003,0.5776097880354325,0.4928235858006008,0.5314284104816812,0.4990112774422988,0.04618137755375129,-0.006187691641697968
0.9400000000000002,0.5769906964291233,0.4929242009506925,0.530898279889573,0.49904438309619875,0.04609241653955021,-0.006120182145506248
0.9410000000000001,0.5763722443829992,0.49302390561567166,0.5303686433329214,0.4990768933762791,0.046003601050077725,-0.00605298776060742
0.942,0.5757544321383237,0.49312270277806675,0.5298395010183515,0.49910880995928714,0.045914931119972135,-0.00598610718122039
