T,Bx,Bz,Oc,j,z,pp,cc,joint,C,Acut,dA
70.0,0.23226114680059184,0.005,0.07943282347242818,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.01285753789750439,0.008676964579288187,0.0001115644009135011
70.0,0.23226114680059184,0.005,0.08413951416451952,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.013068498457570852,0.008676964579288187,0.0001133948982208246
70.0,0.23226114680059184,0.005,0.08912509381337459,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.013261947139914564,0.008676964579288187,0.00011507344558543095
70.0,0.23226114680059184,0.005,0.09440608762859236,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.013438831266863545,0.008676964579288187,0.00011660826288960558
70.0,0.23226114680059184,0.005,0.1,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.013600149740747292,0.008676964579288187,0.00011800801757347968
70.0,0.23226114680059184,0.005,0.10592537251772886,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.013746926426253582,0.008676964579288187,0.00011928159367468307
70.0,0.23226114680059184,0.005,0.11220184543019641,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.013880188133996385,0.008676964579288187,0.00012043790079254284
70.0,0.23226114680059184,0.005,0.11885022274370188,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.01400094693569032,0.008676964579288187,0.0001214857206374784
70.0,0.23226114680059184,0.005,0.12589254117941676,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.01411018641293013,0.008676964579288187,0.00012243358771214818
70.0,0.23226114680059184,0.005,0.1333521432163324,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.014208851373060168,0.008676964579288187,0.0001232897000764134
70.0,0.23226114680059184,0.005,0.1412537544622754,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.014297840542574361,0.008676964579288187,0.00012406185594822833
70.0,0.23226114680059184,0.005,0.14962356560944343,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.014378001757815536,0.008676964579288187,0.0001247574119735087
70.0,0.23226114680059184,0.005,0.1584893192461114,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.014450129203405921,0.008676964579288187,0.000125383259264091
70.0,0.23226114680059184,0.005,0.16788040181225605,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.014514962292081114,0.008676964579288187,0.0001259458136780915
70.0,0.23226114680059184,0.005,0.1778279410038923,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.01457318582883676,0.008676964579288187,0.00012645101724420113
70.0,0.23226114680059184,0.005,0.18836490894898,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.014625431152849845,0.008676964579288187,0.0001269043480700961
70.0,0.23226114680059184,0.005,0.19952623149688808,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.014672277999379821,0.008676964579288187,0.00012731083649808805
70.0,0.23226114680059184,0.005,0.21134890398366477,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.014714256868868668,0.008676964579288187,0.00012767508566172134
70.0,0.23226114680059184,0.005,0.223872113856834,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.014751851730720387,0.008676964579288187,0.00012800129494637194
70.0,0.23226114680059184,0.005,0.23713737056616552,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.01478550292435517,0.008676964579288187,0.00012829328516159171
70.0,0.23226114680059184,0.005,0.25118864315095824,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.014815610150132701,0.008676964579288187,0.000128554524493244
70.0,0.23226114680059184,0.005,0.26607250597988114,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.014842535467916942,0.008676964579288187,0.00012878815452194392
70.0,0.23226114680059184,0.005,0.2818382931264455,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.014866606241855481,0.008676964579288187,0.0001289970157748047
70.0,0.23226114680059184,0.005,0.298538261891796,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.01488811798688179,0.008676964579288187,0.00012918367242443663
70.0,0.23226114680059184,0.005,0.31622776601683794,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.014907337086044274,0.008676964579288187,0.00012935043586711535
70.0,0.23226114680059184,0.005,0.33496543915782795,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.014924503358526674,0.008676964579288187,0.00012949938700540354
70.0,0.23226114680059184,0.005,0.3548133892335757,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.01493983246661591,0.008676964579288187,0.00012963239713332592
70.0,0.23226114680059184,0.005,0.3758374042884443,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.014953518156310245,0.008676964579288187,0.0001297511473780468
70.0,0.23226114680059184,0.005,0.3981071705534973,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.014965734331104727,0.008676964579288187,0.0001298571466940329
70.0,0.23226114680059184,0.005,0.4216965034285822,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.014976636962051936,0.008676964579288187,0.0001299517484365829
70.0,0.23226114680059184,0.005,0.4466835921509635,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.014986365839734742,0.008676964579288187,0.00013003616556363283
70.0,0.23226114680059184,0.005,0.47315125896148075,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.014995046175521604,0.008676964579288187,0.00013011148452979175
70.0,0.23226114680059184,0.005,0.5011872336272725,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.015002790060581953,0.008676964579288187,0.0001301786779461665
70.0,0.23226114680059184,0.005,0.5308844442309885,3,0.26283146149918846,0.11262551378825135,0.42372620549465234,0.21845452982115385,0.015009697791765645,0.008676964579288187,0.00013023861608497063
